# Reduction : NTR-KZFD based ; Ising before applying embedding
k,rcs,at,meanr,minr,maxr,proba,nbdup,maxdup,nbduperrors
6,0.6,1500,0.9422222222222219,0.7777777777777778,1.0,0.7,2,2,0
6,0.6,1600,0.9388888888888887,0.6666666666666666,1.0,0.69,2,2,1
6,0.6,1700,0.9533333333333331,0.7777777777777778,1.0,0.77,2,2,0
6,0.6,1800,0.9233333333333333,0.6666666666666666,1.0,0.61,2,2,0
6,0.6,1900,0.9366666666666665,0.6666666666666666,1.0,0.71,2,2,0
6,0.6,2000,0.9533333333333331,0.7777777777777778,1.0,0.76,2,2,0
7,0.6,100,0.9711111111111106,0.7777777777777778,1.0,0.79,2,2,1
7,0.6,200,0.9811111111111108,0.7777777777777778,1.0,0.85,2,2,1
7,0.6,300,0.9822222222222221,0.8888888888888888,1.0,0.84,2,2,0
7,0.6,400,0.9711111111111111,0.6666666666666666,1.0,0.78,2,2,0
7,0.6,500,0.972222222222222,0.6666666666666666,1.0,0.81,2,2,0
7,0.6,600,0.9866666666666665,0.7777777777777778,1.0,0.9,2,2,0
7,0.6,700,0.9899999999999998,0.8888888888888888,1.0,0.91,2,2,0
7,0.6,800,0.9855555555555555,0.8888888888888888,1.0,0.87,2,2,0
7,0.6,900,0.9811111111111112,0.8888888888888888,1.0,0.83,2,2,0
7,0.6,1000,0.9855555555555554,0.7777777777777778,1.0,0.88,2,2,1
7,0.6,1100,0.9755555555555553,0.7777777777777778,1.0,0.8,2,2,0
7,0.6,1200,0.9766666666666665,0.7777777777777778,1.0,0.81,2,2,1
7,0.6,1300,0.9777777777777775,0.7777777777777778,1.0,0.82,2,2,1
7,0.6,1400,0.9799999999999998,0.7777777777777778,1.0,0.83,2,2,0
7,0.6,1500,0.9788888888888886,0.7777777777777778,1.0,0.83,2,2,0
7,0.6,1600,0.9855555555555554,0.8888888888888888,1.0,0.87,2,2,0
7,0.6,1700,0.9833333333333332,0.7777777777777778,1.0,0.87,2,2,0
7,0.6,1800,0.9733333333333332,0.6666666666666666,1.0,0.81,2,2,0
7,0.6,1900,0.9855555555555554,0.7777777777777778,1.0,0.88,2,2,1
7,0.6,2000,0.9799999999999999,0.7777777777777778,1.0,0.84,2,2,0
8,0.6,100,0.9677777777777774,0.7777777777777778,1.0,0.74,2,2,0
8,0.6,200,0.9777777777777775,0.7777777777777778,1.0,0.82,2,2,0
8,0.6,300,0.9777777777777774,0.6666666666666666,1.0,0.84,2,2,1
8,0.6,400,0.9866666666666665,0.7777777777777778,1.0,0.89,2,2,0
8,0.6,500,0.9822222222222219,0.7777777777777778,1.0,0.87,2,2,0
8,0.6,600,0.9822222222222219,0.8888888888888888,1.0,0.84,2,2,0
8,0.6,700,0.9877777777777774,0.7777777777777778,1.0,0.9,2,2,0
8,0.6,800,0.9855555555555554,0.7777777777777778,1.0,0.88,2,2,0
8,0.6,900,0.9811111111111108,0.7777777777777778,1.0,0.85,2,2,0
8,0.6,1000,0.9877777777777774,0.8888888888888888,1.0,0.89,2,2,0
8,0.6,1100,0.9744444444444443,0.7777777777777778,1.0,0.78,2,2,0
8,0.6,1200,0.9866666666666665,0.8888888888888888,1.0,0.88,2,2,1
8,0.6,1300,0.9788888888888886,0.7777777777777778,1.0,0.84,2,2,0
8,0.6,1400,0.9811111111111107,0.7777777777777778,1.0,0.85,2,2,0
8,0.6,1500,0.9877777777777774,0.7777777777777778,1.0,0.91,2,2,0
8,0.6,1600,0.9799999999999998,0.7777777777777778,1.0,0.83,2,2,0
8,0.6,1700,0.9855555555555553,0.8888888888888888,1.0,0.87,2,2,1
8,0.6,1800,0.9777777777777774,0.6666666666666666,1.0,0.86,2,2,0
8,0.6,1900,0.9777777777777773,0.7777777777777778,1.0,0.82,2,2,1
8,0.6,2000,0.9744444444444441,0.6666666666666666,1.0,0.82,2,2,0
9,0.6,100,0.9277777777777776,0.6666666666666666,1.0,0.43,2,2,1
9,0.6,200,0.946666666666666,0.7777777777777778,1.0,0.59,2,2,0
9,0.6,300,0.9311111111111107,0.7777777777777778,1.0,0.45,2,2,1
9,0.6,400,0.9355555555555553,0.7777777777777778,1.0,0.48,2,2,0
9,0.6,500,0.9444444444444439,0.7777777777777778,1.0,0.57,2,2,0
9,0.6,600,0.9488888888888887,0.7777777777777778,1.0,0.59,2,2,1
9,0.6,700,0.9444444444444442,0.6666666666666666,1.0,0.57,2,2,0
9,0.6,800,0.9344444444444442,0.7777777777777778,1.0,0.44,2,2,0
9,0.6,900,0.9411111111111109,0.8888888888888888,1.0,0.47,2,2,0
9,0.6,1000,0.9522222222222219,0.7777777777777778,1.0,0.59,2,2,2
9,0.6,1100,0.9511111111111109,0.7777777777777778,1.0,0.57,2,2,1
9,0.6,1200,0.9444444444444442,0.6666666666666666,1.0,0.55,2,2,1
9,0.6,1300,0.9511111111111107,0.7777777777777778,1.0,0.61,2,2,0
9,0.6,1400,0.9399999999999998,0.6666666666666666,1.0,0.5,2,2,1
9,0.6,1500,0.9444444444444442,0.6666666666666666,1.0,0.56,2,2,2
9,0.6,1600,0.9477777777777774,0.7777777777777778,1.0,0.56,2,2,0
9,0.6,1700,0.9444444444444443,0.6666666666666666,1.0,0.54,2,2,1
9,0.6,1800,0.963333333333333,0.7777777777777778,1.0,0.68,2,2,1
9,0.6,1900,0.9522222222222217,0.7777777777777778,1.0,0.62,2,2,0
9,0.6,2000,0.9388888888888886,0.6666666666666666,1.0,0.51,2,2,0
